RoID,Relationship,RoID_end
374,Connect_to,39804
375,Connect_to,377
375,Connect_to,3326
376,Connect_to,39107
376,Connect_to,42250
377,Connect_to,375
377,Connect_to,3339
377,Connect_to,39107
377,Connect_to,42250
378,Connect_to,371
378,Connect_to,372
378,Connect_to,374
379,Connect_to,3138
379,Connect_to,3372
379,Connect_to,11558
379,Connect_to,11559
379,Connect_to,39050
380,Connect_to,381
380,Connect_to,11581
380,Connect_to,42604
381,Connect_to,380
381,Connect_to,42604
382,Connect_to,383
382,Connect_to,384
382,Connect_to,39169
383,Connect_to,382
383,Connect_to,385
383,Connect_to,36567
383,Connect_to,42238
383,Connect_to,42596
384,Connect_to,382
384,Connect_to,385
384,Connect_to,6395
384,Connect_to,6396
384,Connect_to,36567
384,Connect_to,42238
385,Connect_to,383
385,Connect_to,384
385,Connect_to,6395
385,Connect_to,6396
386,Connect_to,2917
386,Connect_to,42238
386,Connect_to,42596
387,Connect_to,388
387,Connect_to,2917
387,Connect_to,10032
388,Connect_to,315
388,Connect_to,317
388,Connect_to,387
388,Connect_to,5211
388,Connect_to,10032
388,Connect_to,39494
389,Connect_to,36568
389,Connect_to,39584
390,Connect_to,1602
390,Connect_to,42588
391,Connect_to,393
391,Connect_to,1589
391,Connect_to,40781
392,Connect_to,394
392,Connect_to,36944
392,Connect_to,42238
393,Connect_to,391
393,Connect_to,36944
393,Connect_to,36945
394,Connect_to,392
394,Connect_to,42596
395,Connect_to,3270
395,Connect_to,8361
395,Connect_to,39055
396,Connect_to,4219
396,Connect_to,42596
397,Connect_to,398
397,Connect_to,4219
398,Connect_to,397
398,Connect_to,39084
399,Connect_to,2300
399,Connect_to,3269
399,Connect_to,38023
399,Connect_to,38024
399,Connect_to,39800
400,Connect_to,3480
400,Connect_to,5403
400,Connect_to,40787
401,Connect_to,318
401,Connect_to,3486
401,Connect_to,3487
401,Connect_to,5403
401,Connect_to,39084
402,Connect_to,23255
403,Connect_to,33089
403,Connect_to,40936
404,Connect_to,5578
404,Connect_to,36693
404,Connect_to,39494
405,Connect_to,899
405,Connect_to,4614
406,Connect_to,3188
406,Connect_to,3190
406,Connect_to,31976
406,Connect_to,39637
406,Connect_to,39639
407,Connect_to,409
407,Connect_to,3188
407,Connect_to,39637
408,Connect_to,409
408,Connect_to,3191
408,Connect_to,6472
408,Connect_to,38923
408,Connect_to,39637
409,Connect_to,407
409,Connect_to,408
409,Connect_to,3489
409,Connect_to,32025
409,Connect_to,40851
410,Connect_to,39046
410,Connect_to,39406
411,Connect_to,412
411,Connect_to,413
412,Connect_to,411
412,Connect_to,413
412,Connect_to,39092
413,Connect_to,411
413,Connect_to,412
413,Connect_to,414
413,Connect_to,4505
413,Connect_to,39406
413,Connect_to,42240
414,Connect_to,413
414,Connect_to,417
414,Connect_to,4504
414,Connect_to,7766
414,Connect_to,32377
414,Connect_to,42240
415,Connect_to,1720
415,Connect_to,3063
415,Connect_to,3098
415,Connect_to,3248
415,Connect_to,16805
415,Connect_to,33432
416,Connect_to,3248
416,Connect_to,32377
417,Connect_to,414
417,Connect_to,475
417,Connect_to,4503
417,Connect_to,4504
417,Connect_to,32377
417,Connect_to,39092
418,Connect_to,419
418,Connect_to,2770
418,Connect_to,2771
418,Connect_to,36537
418,Connect_to,36538
418,Connect_to,37754
418,Connect_to,38120
419,Connect_to,418
419,Connect_to,420
419,Connect_to,38124
419,Connect_to,40812
420,Connect_to,419
420,Connect_to,3167
420,Connect_to,7945
420,Connect_to,40848
421,Connect_to,626
421,Connect_to,11324
421,Connect_to,11325
421,Connect_to,40842
422,Connect_to,423
422,Connect_to,2976
422,Connect_to,5055
422,Connect_to,32156
422,Connect_to,39197
423,Connect_to,422
423,Connect_to,37558
424,Connect_to,688
424,Connect_to,6675
425,Connect_to,39125
426,Connect_to,627
426,Connect_to,8116
426,Connect_to,12098
426,Connect_to,32911
426,Connect_to,32914
426,Connect_to,32916
426,Connect_to,39122
427,Connect_to,4020
427,Connect_to,39122
427,Connect_to,40605
428,Connect_to,7955
428,Connect_to,40823
429,Connect_to,4685
429,Connect_to,23603
429,Connect_to,23604
429,Connect_to,40848
430,Connect_to,4685
430,Connect_to,4687
430,Connect_to,32157
430,Connect_to,40849
431,Connect_to,1285
431,Connect_to,1356
431,Connect_to,36338
431,Connect_to,39092
432,Connect_to,433
432,Connect_to,3525
432,Connect_to,39198
433,Connect_to,432
433,Connect_to,1300
433,Connect_to,1335
433,Connect_to,3525
433,Connect_to,39092
433,Connect_to,39959
434,Connect_to,1284
434,Connect_to,39092
435,Connect_to,23
435,Connect_to,938
435,Connect_to,956
435,Connect_to,993
435,Connect_to,5553
435,Connect_to,5555
435,Connect_to,39171
436,Connect_to,128
436,Connect_to,40805
437,Connect_to,474
437,Connect_to,1184
437,Connect_to,1187
437,Connect_to,1197
437,Connect_to,1203
437,Connect_to,33386
437,Connect_to,33387
437,Connect_to,42576
438,Connect_to,217
438,Connect_to,439
438,Connect_to,1169
438,Connect_to,1172
438,Connect_to,1205
438,Connect_to,1208
438,Connect_to,2964
438,Connect_to,4458
438,Connect_to,11411
438,Connect_to,39127
439,Connect_to,438
439,Connect_to,1200
439,Connect_to,39127
440,Connect_to,1235
440,Connect_to,1305
440,Connect_to,1341
440,Connect_to,2684
440,Connect_to,39127
440,Connect_to,39959
441,Connect_to,327
441,Connect_to,644
441,Connect_to,2174
441,Connect_to,39127
442,Connect_to,33388
442,Connect_to,39198
443,Connect_to,444
443,Connect_to,3097
443,Connect_to,3196
444,Connect_to,443
444,Connect_to,3097
444,Connect_to,3196
444,Connect_to,43576
445,Connect_to,39056
446,Connect_to,39056
447,Connect_to,12967
447,Connect_to,39049
447,Connect_to,39056
448,Connect_to,36460
449,Connect_to,9750
449,Connect_to,32682
449,Connect_to,36355
449,Connect_to,37352
449,Connect_to,41168
450,Connect_to,451
450,Connect_to,39502
451,Connect_to,450
451,Connect_to,39502
451,Connect_to,42623
452,Connect_to,41168
452,Connect_to,42623
453,Connect_to,42623
454,Connect_to,1562
454,Connect_to,42596
454,Connect_to,42863
455,Connect_to,28736
455,Connect_to,28737
455,Connect_to,28738
455,Connect_to,39406
455,Connect_to,42622
456,Connect_to,6779
456,Connect_to,39280
456,Connect_to,40324
456,Connect_to,41868
456,Connect_to,43023
456,Connect_to,43029
457,Connect_to,1753
457,Connect_to,1761
457,Connect_to,4326
457,Connect_to,8870
457,Connect_to,8871
457,Connect_to,16808
457,Connect_to,39516
457,Connect_to,39964
458,Connect_to,1774
458,Connect_to,16810
458,Connect_to,18897
458,Connect_to,39964
459,Connect_to,517
459,Connect_to,39850
459,Connect_to,40637
460,Connect_to,461
460,Connect_to,1582
460,Connect_to,1601
460,Connect_to,16564
461,Connect_to,316
461,Connect_to,460
461,Connect_to,1582
461,Connect_to,16564
461,Connect_to,16565
461,Connect_to,39584
462,Connect_to,463
462,Connect_to,39272
462,Connect_to,40522
463,Connect_to,462
463,Connect_to,16988
463,Connect_to,16989
463,Connect_to,30688
463,Connect_to,32900
463,Connect_to,39272
464,Connect_to,11
464,Connect_to,2917
464,Connect_to,10031
464,Connect_to,39584
465,Connect_to,466
465,Connect_to,5578
465,Connect_to,5580
465,Connect_to,10005
465,Connect_to,38737
465,Connect_to,39494
465,Connect_to,42248
466,Connect_to,465
466,Connect_to,5579
466,Connect_to,5580
466,Connect_to,36692
466,Connect_to,42248
467,Connect_to,17939
467,Connect_to,17953
467,Connect_to,39285
468,Connect_to,119
468,Connect_to,469
468,Connect_to,39045
468,Connect_to,42095
469,Connect_to,468
469,Connect_to,470
470,Connect_to,469
470,Connect_to,471
470,Connect_to,39783
470,Connect_to,42095
471,Connect_to,470
471,Connect_to,914
471,Connect_to,915
471,Connect_to,926
471,Connect_to,927
471,Connect_to,930
471,Connect_to,39171
472,Connect_to,963
472,Connect_to,973
472,Connect_to,3267
472,Connect_to,5528
472,Connect_to,5529
473,Connect_to,1479
473,Connect_to,3943
473,Connect_to,3944
473,Connect_to,3945
473,Connect_to,39096
474,Connect_to,437
474,Connect_to,1185
474,Connect_to,1193
474,Connect_to,1200
474,Connect_to,2048
474,Connect_to,31215
474,Connect_to,33386
474,Connect_to,33387
475,Connect_to,417
475,Connect_to,41121
475,Connect_to,43414
476,Connect_to,143
476,Connect_to,1071
476,Connect_to,4156
476,Connect_to,6710
476,Connect_to,39090
477,Connect_to,39084
478,Connect_to,42241
478,Connect_to,42580
479,Connect_to,480
479,Connect_to,42209
480,Connect_to,45
480,Connect_to,479
481,Connect_to,141
481,Connect_to,1031
481,Connect_to,38923
481,Connect_to,41130
482,Connect_to,45
482,Connect_to,1021
482,Connect_to,1048
482,Connect_to,9065
483,Connect_to,484
483,Connect_to,1222
483,Connect_to,1294
483,Connect_to,1372
483,Connect_to,39677
483,Connect_to,39958
484,Connect_to,7
484,Connect_to,483
484,Connect_to,485
484,Connect_to,486
484,Connect_to,43536
485,Connect_to,7
485,Connect_to,484
485,Connect_to,486
485,Connect_to,43536
486,Connect_to,484
486,Connect_to,485
486,Connect_to,2093
486,Connect_to,39677
486,Connect_to,43535
487,Connect_to,489
487,Connect_to,1246
487,Connect_to,3493
487,Connect_to,3494
487,Connect_to,23588
487,Connect_to,39198
488,Connect_to,1316
488,Connect_to,1369
488,Connect_to,3257
488,Connect_to,3495
488,Connect_to,39084
489,Connect_to,487
489,Connect_to,1231
489,Connect_to,1281
489,Connect_to,1282
489,Connect_to,1290
489,Connect_to,1367
489,Connect_to,6736
489,Connect_to,39127
489,Connect_to,41514
490,Connect_to,491
490,Connect_to,1232
490,Connect_to,1323
490,Connect_to,39092
490,Connect_to,39127
491,Connect_to,490
491,Connect_to,1227
491,Connect_to,1230
491,Connect_to,1241
491,Connect_to,1270
491,Connect_to,1272
491,Connect_to,1301
491,Connect_to,1311
491,Connect_to,1312
491,Connect_to,1319
491,Connect_to,1342
491,Connect_to,1350
491,Connect_to,1352
491,Connect_to,39198
492,Connect_to,494
492,Connect_to,5526
492,Connect_to,39496
492,Connect_to,39580
493,Connect_to,494
493,Connect_to,39496
493,Connect_to,39580
494,Connect_to,492
494,Connect_to,493
494,Connect_to,5526
495,Connect_to,46
495,Connect_to,1024
495,Connect_to,1030
495,Connect_to,1043
495,Connect_to,39339
495,Connect_to,41224
496,Connect_to,253
496,Connect_to,255
496,Connect_to,39339
497,Connect_to,30
497,Connect_to,41020
498,Connect_to,2062
498,Connect_to,39011
498,Connect_to,39884
499,Connect_to,2062
499,Connect_to,39011
500,Connect_to,39496
501,Connect_to,39852
501,Connect_to,42664
502,Connect_to,504
503,Connect_to,504
504,Connect_to,502
504,Connect_to,503
504,Connect_to,6280
504,Connect_to,39843
505,Connect_to,5552
505,Connect_to,30872
505,Connect_to,39011
506,Connect_to,3527
506,Connect_to,39012
507,Connect_to,39341
507,Connect_to,39842
507,Connect_to,40868
508,Connect_to,11204
508,Connect_to,41197
509,Connect_to,11205
510,Connect_to,11205
511,Connect_to,3087
511,Connect_to,3088
511,Connect_to,3089
511,Connect_to,31988
512,Connect_to,513
512,Connect_to,3089
512,Connect_to,41197
513,Connect_to,202
513,Connect_to,512
513,Connect_to,3086
513,Connect_to,3090
513,Connect_to,3092
514,Connect_to,91
514,Connect_to,1426
514,Connect_to,42209
515,Connect_to,45
515,Connect_to,39480
516,Connect_to,1050
516,Connect_to,4341
516,Connect_to,39084
517,Connect_to,459
517,Connect_to,39137
517,Connect_to,39850
518,Connect_to,3461
518,Connect_to,4473
518,Connect_to,4474
518,Connect_to,4476
518,Connect_to,4479
518,Connect_to,5621
518,Connect_to,38293
518,Connect_to,38294
518,Connect_to,39011
519,Connect_to,3375
519,Connect_to,3600
520,Connect_to,2151
520,Connect_to,2754
520,Connect_to,32129
520,Connect_to,33434
520,Connect_to,39501
521,Connect_to,4446
521,Connect_to,4447
522,Connect_to,1804
522,Connect_to,4446
522,Connect_to,34154
522,Connect_to,40804
523,Connect_to,524
523,Connect_to,4448
523,Connect_to,34154
524,Connect_to,523
524,Connect_to,1804
524,Connect_to,23895
524,Connect_to,32616
524,Connect_to,40804
525,Connect_to,39620
525,Connect_to,39621
527,Connect_to,16823
527,Connect_to,39002
527,Connect_to,40531
528,Connect_to,16823
528,Connect_to,39002
528,Connect_to,40531
529,Connect_to,2370
529,Connect_to,39002
529,Connect_to,40531
530,Connect_to,39002
530,Connect_to,40531
531,Connect_to,40531
532,Connect_to,40683
533,Connect_to,9865
533,Connect_to,30860
533,Connect_to,31249
533,Connect_to,38927
534,Connect_to,536
534,Connect_to,538
534,Connect_to,38927
535,Connect_to,536
535,Connect_to,538
535,Connect_to,38927
536,Connect_to,534
536,Connect_to,535
536,Connect_to,40688
537,Connect_to,8003
537,Connect_to,8004
537,Connect_to,8007
537,Connect_to,39653
537,Connect_to,40688
538,Connect_to,534
538,Connect_to,535
538,Connect_to,38927
539,Connect_to,30119
539,Connect_to,30120
539,Connect_to,38927
540,Connect_to,40688
540,Connect_to,40691
541,Connect_to,11481
541,Connect_to,39013
542,Connect_to,11479
542,Connect_to,11480
543,Connect_to,1652
543,Connect_to,11480
544,Connect_to,1757
544,Connect_to,16969
544,Connect_to,32755
544,Connect_to,32756
544,Connect_to,32761
545,Connect_to,3644
545,Connect_to,30324
546,Connect_to,11340
546,Connect_to,18742
546,Connect_to,39391
546,Connect_to,41580
547,Connect_to,548
548,Connect_to,547
548,Connect_to,27902
548,Connect_to,32970
548,Connect_to,40203
549,Connect_to,39958
550,Connect_to,41123
553,Connect_to,554
553,Connect_to,555
553,Connect_to,29778
553,Connect_to,29785
554,Connect_to,553
554,Connect_to,555
554,Connect_to,29773
554,Connect_to,29775
555,Connect_to,553
555,Connect_to,554
555,Connect_to,29773
555,Connect_to,29778
556,Connect_to,557
556,Connect_to,33305
557,Connect_to,556
558,Connect_to,41481
559,Connect_to,39733
560,Connect_to,8600
560,Connect_to,8613
561,Connect_to,8611
561,Connect_to,8613
562,Connect_to,563
562,Connect_to,5273
562,Connect_to,8700
562,Connect_to,8702
562,Connect_to,39055
563,Connect_to,562
564,Connect_to,6713
564,Connect_to,42604
565,Connect_to,344
565,Connect_to,1513
565,Connect_to,1516
565,Connect_to,1517
565,Connect_to,1519
565,Connect_to,1529
566,Connect_to,101
567,Connect_to,568
568,Connect_to,567
568,Connect_to,43207
569,Connect_to,5970
569,Connect_to,12395
569,Connect_to,12397
569,Connect_to,39015
570,Connect_to,4722
570,Connect_to,39015
571,Connect_to,573
571,Connect_to,9501
571,Connect_to,40717
571,Connect_to,40919
572,Connect_to,573
572,Connect_to,9501
572,Connect_to,39501
572,Connect_to,40919
573,Connect_to,571
573,Connect_to,572
574,Connect_to,575
574,Connect_to,14879
574,Connect_to,32132
574,Connect_to,32135
574,Connect_to,39015
575,Connect_to,574
575,Connect_to,3180
575,Connect_to,32133
575,Connect_to,39562
576,Connect_to,577
576,Connect_to,39221
577,Connect_to,576
578,Connect_to,39360
579,Connect_to,581
579,Connect_to,582
580,Connect_to,581
580,Connect_to,39360
581,Connect_to,579
581,Connect_to,580
582,Connect_to,579
583,Connect_to,584
584,Connect_to,583
584,Connect_to,585
584,Connect_to,39204
585,Connect_to,584
586,Connect_to,12214
586,Connect_to,39204
587,Connect_to,39204
588,Connect_to,39204
589,Connect_to,39204
590,Connect_to,39204
591,Connect_to,593
591,Connect_to,39204
592,Connect_to,593
592,Connect_to,39204
593,Connect_to,591
593,Connect_to,592
593,Connect_to,594
594,Connect_to,593
595,Connect_to,596
595,Connect_to,42440
596,Connect_to,595
596,Connect_to,597
596,Connect_to,39204
597,Connect_to,596
598,Connect_to,599
598,Connect_to,39373
599,Connect_to,598
599,Connect_to,602
599,Connect_to,39373
600,Connect_to,603
600,Connect_to,39373
601,Connect_to,39373
602,Connect_to,599
603,Connect_to,600
603,Connect_to,17803
604,Connect_to,606
604,Connect_to,34625
604,Connect_to,34627
604,Connect_to,39373
605,Connect_to,606
605,Connect_to,34625
605,Connect_to,34629
606,Connect_to,604
606,Connect_to,605
606,Connect_to,34627
606,Connect_to,39373
607,Connect_to,34633
607,Connect_to,34635
607,Connect_to,39373
608,Connect_to,3501
608,Connect_to,3909
608,Connect_to,3910
608,Connect_to,38830
609,Connect_to,7669
609,Connect_to,38863
610,Connect_to,611
610,Connect_to,7732
610,Connect_to,7733
611,Connect_to,610
611,Connect_to,7731
611,Connect_to,7736
612,Connect_to,7736
613,Connect_to,4071
613,Connect_to,11994
613,Connect_to,40328
613,Connect_to,41868
614,Connect_to,615
615,Connect_to,614
615,Connect_to,42250
616,Connect_to,40785
617,Connect_to,618
617,Connect_to,619
617,Connect_to,1545
617,Connect_to,2165
618,Connect_to,617
619,Connect_to,617
620,Connect_to,11549
620,Connect_to,11550
620,Connect_to,17902
620,Connect_to,17903
620,Connect_to,17904
621,Connect_to,38230
621,Connect_to,42593
622,Connect_to,163
622,Connect_to,2099
623,Connect_to,624
623,Connect_to,1198
623,Connect_to,1209
623,Connect_to,1211
623,Connect_to,3338
623,Connect_to,42577
624,Connect_to,623
624,Connect_to,1198
624,Connect_to,1214
624,Connect_to,39084
625,Connect_to,12
625,Connect_to,6419
625,Connect_to,39496
626,Connect_to,421
626,Connect_to,11324
626,Connect_to,12097
627,Connect_to,426
627,Connect_to,8116
627,Connect_to,39197
628,Connect_to,5478
628,Connect_to,5492
628,Connect_to,10991
628,Connect_to,10992
628,Connect_to,40620
629,Connect_to,2126
629,Connect_to,3987
629,Connect_to,3992
629,Connect_to,4000
629,Connect_to,5517
629,Connect_to,5523
629,Connect_to,10991
629,Connect_to,40621
630,Connect_to,5441
630,Connect_to,42314
631,Connect_to,5512
631,Connect_to,5516
631,Connect_to,42679
633,Connect_to,4487
633,Connect_to,23656
633,Connect_to,23664
634,Connect_to,834
634,Connect_to,37475
634,Connect_to,40664
635,Connect_to,5415
635,Connect_to,39255
636,Connect_to,637
636,Connect_to,2992
636,Connect_to,4215
636,Connect_to,32080
636,Connect_to,32089
636,Connect_to,39081
637,Connect_to,636
637,Connect_to,4215
637,Connect_to,37711
638,Connect_to,38940
638,Connect_to,40278
639,Connect_to,640
639,Connect_to,11928
639,Connect_to,30784
639,Connect_to,38512
639,Connect_to,38515
639,Connect_to,38516
639,Connect_to,38517
639,Connect_to,38518
639,Connect_to,38520
639,Connect_to,38522
639,Connect_to,38523
639,Connect_to,38526
639,Connect_to,38527
639,Connect_to,38528
639,Connect_to,38529
639,Connect_to,38537
639,Connect_to,38539
639,Connect_to,39258
640,Connect_to,639
640,Connect_to,38527
640,Connect_to,38534
640,Connect_to,38538
641,Connect_to,11543
642,Connect_to,11543
642,Connect_to,40648
643,Connect_to,644
643,Connect_to,1695
643,Connect_to,16834
643,Connect_to,23592
643,Connect_to,40924
644,Connect_to,441
644,Connect_to,643
644,Connect_to,1640
644,Connect_to,16833
644,Connect_to,39643
645,Connect_to,11307
645,Connect_to,18104
645,Connect_to,40688
646,Connect_to,39522
646,Connect_to,39552
646,Connect_to,40505
646,Connect_to,41760
646,Connect_to,42965
647,Connect_to,12999
647,Connect_to,13000
647,Connect_to,39299
648,Connect_to,9347
648,Connect_to,9348
648,Connect_to,9352
648,Connect_to,39254
648,Connect_to,40159
649,Connect_to,302
650,Connect_to,39532
651,Connect_to,652
651,Connect_to,4328
651,Connect_to,4331
651,Connect_to,9696
651,Connect_to,9697
651,Connect_to,16783
651,Connect_to,41740
652,Connect_to,651
652,Connect_to,9103
652,Connect_to,9104
652,Connect_to,9105
652,Connect_to,16782
653,Connect_to,38944
653,Connect_to,39402
654,Connect_to,32274
654,Connect_to,38944
655,Connect_to,39933
655,Connect_to,41423
656,Connect_to,660
656,Connect_to,4720
656,Connect_to,7915
656,Connect_to,17507
656,Connect_to,39933
657,Connect_to,41659
657,Connect_to,42846
658,Connect_to,4840
658,Connect_to,41321
659,Connect_to,39933
659,Connect_to,41423
660,Connect_to,656
660,Connect_to,41417
661,Connect_to,662
661,Connect_to,7493
662,Connect_to,661
662,Connect_to,41948
663,Connect_to,41949
664,Connect_to,37531
664,Connect_to,40199
665,Connect_to,8644
665,Connect_to,9858
665,Connect_to,9859
665,Connect_to,40455
666,Connect_to,9859
666,Connect_to,40455
666,Connect_to,41367
667,Connect_to,13870
667,Connect_to,13871
667,Connect_to,23253
667,Connect_to,40452
