RoID,fclass,Name,bridge,tunnel,ClassZn2,Shape_Leng
686,residential,未命名,F,F,6,607.7
687,residential,未命名,F,F,6,763.2
688,residential,未命名,F,F,6,198.29
689,residential,未命名,F,F,6,84.59
690,residential,未命名,F,F,6,203.02
691,residential,未命名,F,F,6,156.7
692,residential,未命名,F,F,6,58.08
693,residential,未命名,F,F,6,58.46
694,residential,未命名,F,F,6,145.56
695,residential,未命名,F,F,6,145.56
696,residential,未命名,F,F,6,190.76
697,residential,未命名,F,F,6,855.82
698,residential,未命名,F,F,6,223.52
699,residential,未命名,F,F,6,61.19
700,residential,未命名,F,F,6,190.78
701,residential,未命名,F,F,6,57.94
702,residential,未命名,F,F,6,639.16
703,residential,未命名,F,F,6,485.95
704,residential,未命名,F,F,6,39.98
705,residential,未命名,F,F,6,36.05
706,residential,未命名,F,F,6,163.49
707,residential,未命名,F,F,6,146.16
708,residential,未命名,F,F,6,32.7
709,residential,未命名,F,F,6,907
710,residential,未命名,F,F,6,32.45
711,residential,未命名,F,F,6,211.81
712,residential,未命名,F,F,6,84.02
713,residential,未命名,F,F,6,77.33
714,residential,永安西路,F,F,6,567.1
715,residential,振兴路,F,F,6,401.91
716,residential,未命名,F,F,6,660.32
717,residential,石坊院胡同,F,F,6,431.12
718,residential,梅市口胡同,F,F,6,397.6
719,residential,道署胡同,F,F,6,380.24
720,residential,满井胡同,F,F,6,334
721,residential,华北电力大学南街,F,F,6,1689.06
722,residential,建新东街,F,F,6,538.55
723,residential,未命名,F,F,6,751.89
724,residential,未命名,F,F,6,1213.94
725,residential,南小街,F,F,6,131.42
726,residential,未命名,F,F,6,358.18
727,residential,富乐南街,F,F,6,597.2
728,residential,下园路,F,F,6,455.96
729,residential,东关头条,F,F,6,581.9
730,residential,府东一条,F,F,6,301.22
731,residential,未命名,F,F,6,308.51
732,residential,潘家园街,F,F,6,396.08
733,residential,未命名,F,F,6,708.74
734,residential,未命名,F,F,6,452.19
735,residential,未命名,F,F,6,101.19
736,residential,未命名,F,F,6,350.94
737,residential,未命名,F,F,6,607.01
738,residential,福顺街,F,F,6,448.28
739,residential,王化南北路,F,F,6,961.59
740,residential,未命名,F,F,6,219.85
741,residential,正黄旗西路,F,F,6,867.4
742,residential,未命名,T,F,6,62.2
743,residential,未命名,F,F,6,341
744,residential,未命名,F,F,6,156.33
745,residential,厢红旗路,F,F,6,567.92
746,residential,未命名,F,F,6,639.21
747,residential,未命名,F,F,6,285.93
748,residential,未命名,F,F,6,309.41
749,residential,未命名,F,F,6,166.82
750,residential,古城南路,F,F,6,889.88
751,residential,八角路,F,F,6,1053.9
752,residential,古城东街,F,F,6,707.43
753,residential,未命名,F,F,6,319.45
754,residential,古城小街,F,F,6,860.15
755,residential,未命名,F,F,6,197.3
756,residential,未命名,F,F,6,222.75
757,residential,未命名,F,F,6,110.65
758,residential,未命名,F,F,6,449.91
759,residential,未命名,F,F,6,131.88
760,residential,未命名,F,F,6,87.21
761,residential,未命名,F,F,6,87.12
762,residential,未命名,F,F,6,344.58
763,residential,未命名,F,F,6,325.3
764,residential,未命名,F,F,6,63.62
765,residential,未命名,F,F,6,305.5
766,residential,未命名,F,F,6,284.5
767,residential,未命名,F,F,6,237.84
768,residential,未命名,F,F,6,183.53
769,residential,未命名,F,F,6,217.41
770,residential,未命名,F,F,6,668.26
771,residential,未命名,F,F,6,387.83
772,residential,未命名,F,F,6,241.46
773,residential,未命名,F,F,6,208.69
774,residential,未命名,F,F,6,262.32
775,residential,未命名,F,F,6,411.23
776,residential,未命名,F,F,6,243.4
777,residential,未命名,F,F,6,73.02
778,residential,未命名,F,F,6,214.51
779,residential,未命名,F,F,6,362.11
780,residential,未命名,F,F,6,344.66
781,residential,未命名,F,F,6,415.82
782,residential,未命名,F,F,6,112.19
783,residential,未命名,F,F,6,38.98
784,residential,未命名,F,F,6,965.23
785,residential,未命名,F,F,6,363.18
786,residential,未命名,F,F,6,231.03
787,residential,未命名,F,F,6,690.04
788,residential,未命名,F,F,6,301.43
789,residential,未命名,F,F,6,517.64
790,residential,未命名,F,F,6,465.21
791,residential,未命名,F,F,6,255.08
792,residential,未命名,F,F,6,177
793,residential,未命名,F,F,6,600.19
794,residential,未命名,F,F,6,1772.85
795,residential,未命名,F,F,6,839.48
796,residential,未命名,F,F,6,259.16
797,residential,未命名,F,F,6,64.26
798,residential,未命名,F,F,6,200.98
799,residential,未命名,F,F,6,212.42
800,residential,未命名,F,F,6,428.97
801,residential,未命名,F,F,6,121.25
802,residential,未命名,F,F,6,438.85
803,residential,未命名,F,F,6,459.69
804,residential,未命名,F,F,6,187.88
805,residential,未命名,F,F,6,282.5
806,residential,未命名,F,F,6,187.37
807,residential,未命名,F,F,6,302.54
808,residential,未命名,F,F,6,134.65
809,residential,未命名,F,F,6,110.31
810,residential,未命名,F,F,6,407.59
811,residential,未命名,F,F,6,586.68
812,residential,未命名,F,F,6,275.21
813,residential,未命名,F,F,6,934.61
814,residential,未命名,F,F,6,11.87
815,residential,未命名,F,F,6,190.4
816,residential,未命名,F,F,6,174.02
817,residential,未命名,F,F,6,239.33
818,residential,未命名,F,F,6,252.99
819,residential,未命名,F,F,6,231.19
820,residential,未命名,F,F,6,122.16
821,residential,未命名,F,F,6,36.65
822,residential,未命名,F,F,6,100.18
823,residential,未命名,F,F,6,244.69
824,residential,未命名,F,F,6,42.76
825,residential,未命名,F,F,6,41.67
826,residential,未命名,F,F,6,127.49
827,residential,未命名,F,F,6,105.33
828,residential,未命名,F,F,6,199.83
829,residential,未命名,F,F,6,38.33
830,residential,未命名,F,F,6,21.82
831,residential,未命名,F,F,6,49.04
832,residential,未命名,F,F,6,47.55
833,residential,未命名,F,F,6,146.07
834,residential,未命名,F,F,6,337.33
835,residential,未命名,F,F,6,239.83
836,residential,未命名,F,F,6,204.3
837,residential,未命名,F,F,6,144.06
838,residential,未命名,F,F,6,191.9
839,residential,未命名,F,F,6,136.41
840,residential,未命名,F,F,6,260.9
841,residential,未命名,F,F,6,278.32
842,residential,未命名,F,F,6,228.21
843,residential,未命名,F,F,6,273.51
844,residential,未命名,F,F,6,267.31
845,residential,未命名,F,F,6,137.02
846,residential,未命名,F,F,6,42.34
847,residential,未命名,F,F,6,58.92
848,residential,未命名,F,F,6,56.4
849,residential,未命名,F,F,6,231.17
850,residential,未命名,F,F,6,186.93
851,residential,未命名,F,F,6,46.01
852,residential,未命名,F,F,6,121.25
853,residential,未命名,F,F,6,44.2
854,residential,未命名,F,F,6,187.43
855,residential,未命名,F,F,6,270.01
856,residential,未命名,F,F,6,604.32
857,residential,未命名,F,F,6,593.91
858,residential,未命名,F,F,6,574.25
859,residential,未命名,F,F,6,432.5
860,residential,未命名,F,F,6,426.05
861,residential,未命名,F,F,6,127.41
862,residential,未命名,F,F,6,817.12
863,residential,榆阳路,F,F,6,1608.18
864,residential,未命名,F,F,6,257.95
865,residential,未命名,F,F,6,1398.06
866,residential,未命名,F,F,6,402.66
867,residential,未命名,F,F,6,420.47
868,residential,未命名,F,F,6,384.96
869,residential,未命名,F,F,6,340.75
870,residential,未命名,F,F,6,2251.74
871,residential,未命名,F,F,6,1030.74
872,residential,白坊南路,F,F,6,765.39
873,residential,太平庄中街,F,F,6,714.45
874,residential,白坊北路,F,F,6,351.68
875,residential,未命名,F,F,6,78.3
876,residential,未命名,F,F,6,244.31
877,residential,清河右岸巡河路,F,F,6,2108.77
878,residential,北沙滩路,F,F,6,307.54
879,residential,关西南街,F,F,6,499.98
880,residential,科域路,F,F,6,933.09
881,residential,未命名,F,F,6,672.6
882,residential,未命名,F,F,6,479.03
883,residential,未命名,F,F,6,295.97
884,residential,未命名,F,F,6,390.37
885,residential,未命名,F,F,6,215.5
886,residential,未命名,F,F,6,326.45
887,residential,健翔园南路,F,F,6,445.87
888,residential,广和路,F,F,6,247.47
889,residential,黑庄户路,F,F,6,2510
890,residential,大鲁店北路,T,F,6,46.84
891,residential,未命名,F,F,6,1834.48
892,residential,未命名,F,F,6,618.23
893,residential,未命名,F,F,6,90.51
894,residential,新苑路,F,F,6,970.69
895,residential,未命名,F,F,6,993.06
896,residential,未命名,F,F,6,1045.9
897,residential,未命名,F,F,6,273.45
898,residential,未命名,F,F,6,819.45
899,residential,未命名,F,F,6,1144.46
900,residential,未命名,F,F,6,19.2
901,residential,定福庄西街,F,F,6,693.09
902,residential,建苑东路,F,F,6,437.78
903,residential,未命名,F,F,6,327.8
904,residential,未命名,F,F,6,1453.65
905,residential,瑞祥北街,F,F,6,1084.56
906,residential,未命名,F,F,6,596.7
907,residential,未命名,F,F,6,339.84
908,residential,未命名,F,F,6,185.35
909,residential,未命名,F,F,6,235.99
910,residential,西老胡同,F,F,6,160.34
911,residential,未命名,F,F,6,166.99
912,residential,未命名,F,F,6,90.69
913,residential,帘子库胡同,F,F,6,295.71
914,residential,未命名,F,F,6,103.37
915,residential,未命名,F,F,6,116.31
916,residential,锥把胡同,F,F,6,134.5
917,residential,未命名,F,F,6,301.38
918,residential,未命名,F,F,6,75
919,residential,未命名,F,F,6,171.02
920,residential,沙塘南巷,F,F,6,177.14
921,residential,未命名,F,F,6,121.79
922,residential,未命名,F,F,6,287.28
923,residential,未命名,F,F,6,92.74
924,residential,未命名,F,F,6,62.13
925,residential,钟鼓胡同,F,F,6,81.72
926,residential,未命名,F,F,6,144.15
927,residential,未命名,F,F,6,69.56
928,residential,未命名,F,F,6,68.44
929,residential,慈慧胡同,F,F,6,381.56
930,residential,智德北巷,F,F,6,227.9
931,residential,未命名,F,F,6,295.13
932,residential,未命名,F,F,6,223.63
933,residential,未命名,F,F,6,81.54
934,residential,大纱帽胡同,F,F,6,221.37
935,residential,未命名,F,F,6,89.15
936,residential,先晓胡同,F,F,6,125.09
937,residential,未命名,F,F,6,279.33
938,residential,前赵家楼胡同,F,F,6,145.35
939,residential,未命名,F,F,6,828.79
940,residential,未命名,F,F,6,162.19
941,residential,春雨胡同,F,F,6,237.3
942,residential,未命名,F,F,6,169.64
943,residential,未命名,F,F,6,94.86
944,residential,未命名,F,F,6,79.75
945,residential,未命名,F,F,6,141.9
946,residential,未命名,F,F,6,151.9
947,residential,未命名,F,F,6,18.97
948,residential,未命名,F,F,6,242.79
949,residential,未命名,F,F,6,344.86
950,residential,未命名,F,F,6,235.96
951,residential,未命名,F,F,6,328.98
952,residential,玉石胡同,F,F,6,71.92
953,residential,未命名,F,F,6,108.34
954,residential,未命名,F,F,6,80.36
955,residential,未命名,F,F,6,172.23
956,residential,未命名,F,F,6,83.68
957,residential,未命名,F,F,6,185.97
958,residential,未命名,F,F,6,53.55
959,residential,南竹杆胡同,F,F,6,719.66
960,residential,未命名,F,F,6,354.08
961,residential,未命名,F,F,6,141.57
962,residential,北极阁胡同,F,F,6,198.49
963,residential,未命名,F,F,6,46.71
964,residential,未命名,F,F,6,41.39
965,residential,大取灯胡同,F,F,6,419.82
966,residential,赵堂子胡同,F,F,6,248.53
967,residential,未命名,F,F,6,97.39
968,residential,未命名,F,F,6,53.41
969,residential,未命名,F,F,6,160.8
970,residential,未命名,F,F,6,82.06
971,residential,未命名,F,F,6,371.55
972,residential,未命名,F,F,6,140.91
973,residential,未命名,F,F,6,50.11
974,residential,未命名,F,F,6,284.37
975,residential,未命名,F,F,6,403.17
976,residential,未命名,F,F,6,56.56
977,residential,未命名,F,F,6,317.05
978,residential,未命名,F,F,6,121.03
979,residential,东厂北巷,F,F,6,148.67
980,residential,未命名,F,F,6,93.64
981,residential,未命名,F,F,6,69.43
982,residential,同福夹道,F,F,6,156.83
983,residential,未命名,F,F,6,107.17
984,residential,未命名,F,F,6,213.85
985,residential,未命名,F,F,6,234.69
986,residential,宝珠子胡同,F,F,6,219.43
987,residential,未命名,F,F,6,233.4
988,residential,贡院二条,F,F,6,121.5
989,residential,未命名,F,F,6,110.36
990,residential,未命名,F,F,6,74.07
991,residential,未命名,F,F,6,150.1
992,residential,未命名,F,F,6,165.28
993,residential,未命名,F,F,6,137.76
994,residential,未命名,F,F,6,141.15
995,residential,未命名,F,F,6,117.7
996,residential,未命名,F,F,6,81.64
997,residential,未命名,F,F,6,117.58
998,residential,未命名,F,F,6,280.53
999,residential,未命名,F,F,6,57.44
1000,residential,小取灯胡同,F,F,6,322.46
1001,residential,未命名,F,F,6,17.85
1002,residential,未命名,F,F,6,335.38
1003,residential,未命名,F,F,6,55.31
1004,residential,灯市口北巷,F,F,6,239.87
1005,residential,未命名,F,F,6,206.71
1006,residential,未命名,F,F,6,136.87
1007,residential,未命名,F,F,6,202.42
1008,residential,未命名,F,F,6,124.66
1009,residential,未命名,F,F,6,79.45
1010,residential,未命名,F,F,6,47.39
1011,residential,未命名,F,F,6,94.56
1012,residential,未命名,F,F,6,158.8
1013,residential,弘通巷,F,F,6,156.19
1014,residential,未命名,F,F,6,152.13
1015,residential,未命名,F,F,6,167.29
1016,residential,未命名,F,F,6,154.83
1017,residential,崔府夹道,F,F,6,228.25
1018,residential,未命名,F,F,6,126.12
1019,residential,未命名,F,F,6,331.78
1020,residential,未命名,F,F,6,82.13
1021,residential,未命名,F,F,6,387.55
1022,residential,大羊毛胡同,F,F,6,365.9
1023,residential,未命名,F,F,6,63.38
1024,residential,未命名,F,F,6,79.7
1025,residential,未命名,F,F,6,150.14
1026,residential,未命名,F,F,6,271.05
1027,residential,未命名,F,F,6,136.7
1028,residential,未命名,F,F,6,99.92
1029,residential,未命名,F,F,6,221.16
1030,residential,未命名,F,F,6,388.15
1031,residential,南八宝胡同,F,F,6,287.46
1032,residential,未命名,F,F,6,241.31
1033,residential,未命名,F,F,6,581.02
1034,residential,北门仓胡同,F,F,6,1080.39
1035,residential,未命名,F,F,6,138.56
1036,residential,大兴胡同,F,F,6,183.55
1037,residential,未命名,F,F,6,144.66
1038,residential,未命名,F,F,6,74.55
1039,residential,未命名,F,F,6,135.91
1040,residential,未命名,F,F,6,88.97
1041,residential,未命名,F,F,6,189.01
1042,residential,未命名,F,F,6,119.4
1043,residential,未命名,F,F,6,325.39
1044,residential,未命名,F,F,6,149.1
1045,residential,未命名,F,F,6,183.21
1046,residential,未命名,F,F,6,146.46
1047,residential,未命名,F,F,6,450.35
1048,residential,未命名,F,F,6,388.12
1049,residential,未命名,F,F,6,106.81
1050,residential,油坊胡同,F,F,6,254.85
1051,residential,未命名,F,F,6,153.05
1052,residential,未命名,F,F,6,135.14
1053,residential,未命名,F,F,6,277.44
1054,residential,未命名,F,F,6,218.71
1055,residential,未命名,F,F,6,254.68
1056,residential,未命名,F,F,6,181.84
1057,residential,未命名,F,F,6,255.04
1058,residential,未命名,F,F,6,44.99
1059,residential,未命名,F,F,6,132.75
1060,residential,未命名,F,F,6,189.32
1061,residential,未命名,F,F,6,201.26
1062,residential,未命名,F,F,6,214.31
1063,residential,文津街,F,F,6,133.15
1064,residential,未命名,F,F,6,640.94
1065,residential,未命名,F,F,6,99.27
1066,residential,未命名,F,F,6,198.03
1067,residential,未命名,F,F,6,98.18
1068,residential,未命名,F,F,6,195.45
1069,residential,未命名,F,F,6,185.81
1070,residential,未命名,F,F,6,207.59
1071,residential,未命名,F,F,6,173.71
1072,residential,未命名,F,F,6,568.2
1073,residential,未命名,F,F,6,100.17
1074,residential,察院胡同,F,F,6,181.31
1075,residential,未命名,F,F,6,220.58
1076,residential,未命名,F,F,6,399.28
1077,residential,未命名,F,F,6,137.22
1078,residential,未命名,F,F,6,107.16
1079,residential,华远西街,F,F,6,175.3
1080,residential,未命名,F,F,6,60.36
1081,residential,大乘胡同,F,F,6,284.6
1082,residential,未命名,F,F,6,80.66
1083,residential,未命名,F,F,6,50.43
1084,residential,未命名,F,F,6,155.81
1085,residential,椿树巷,F,F,6,162.63
1086,residential,未命名,F,F,6,179.64
1087,residential,石灯胡同,F,F,6,91.66
1088,residential,宣武门西街,F,F,6,110.76
1089,residential,未命名,F,F,6,75.44
1090,residential,未命名,F,F,6,126.54
1091,residential,未命名,F,F,6,93.83
1092,residential,未命名,F,F,6,116.56
1093,residential,未命名,F,F,6,170.87
1094,residential,未命名,F,F,6,161.15
1095,residential,云梯胡同,F,F,6,214.93
1096,residential,未命名,F,F,6,99.87
1097,residential,未命名,F,F,6,92.29
1098,residential,未命名,F,F,6,265.69
1099,residential,未命名,F,F,6,83.31
1100,residential,未命名,F,F,6,59.66
1101,residential,宣武门西街,F,F,6,139.61
1102,residential,未命名,F,F,6,133.25
1103,residential,未命名,F,F,6,223.68
1104,residential,未命名,F,F,6,111.75
1105,residential,未命名,F,F,6,179.54
1106,residential,未命名,F,F,6,442.66
1107,residential,未命名,F,F,6,146.99
1108,residential,爱民四巷,F,F,6,182.41
1109,residential,未命名,F,F,6,136.19
1110,residential,帽儿胡同,F,F,6,162.89
1111,residential,未命名,F,F,6,135.4
1112,residential,未命名,F,F,6,202.91
1113,residential,东教场胡同,F,F,6,122.17
1114,residential,未命名,F,F,6,393.11
1115,residential,未命名,F,F,6,119.65
1116,residential,未命名,F,F,6,466.27
1117,residential,西智义胡同,F,F,6,174.91
